,show_name,network,genre,time_slot,program_start_time,program_duration,show_premier,show_repeat,rating
1985,IN FRONT OF EVERYONE,JGBC,Other,2016-08-19 20:00:00,2016-08-19 20:00:00,3600,0,0,0.014465051325674627
1986,IN FRONT OF EVERYONE,JGBC,Other,2016-08-21 20:00:00,2016-08-21 20:01:00,3540,0,0,0.019032278194389643
1987,IN FRONT OF EVERYONE,JGBC,Other,2016-08-24 20:00:00,2016-08-24 20:00:00,3600,0,0,0.0236373983424856
1988,IN FRONT OF EVERYONE,JGBC,Other,2016-08-25 21:00:00,2016-08-25 21:00:00,3540,0,0,0.019538134017245502
1989,IN FRONT OF EVERYONE,JGBC,Other,2016-08-28 20:00:00,2016-08-28 20:01:00,3540,0,0,0.02073006897345225
1990,IN FRONT OF EVERYONE,JGBC,Other,2016-08-31 20:00:00,2016-08-31 20:00:00,3600,0,0,0.01855035316736832
1991,IN FRONT OF EVERYONE,JGBC,Other,2016-09-01 21:00:00,2016-09-01 21:00:00,3540,0,0,0.01532643848845944
1992,IN FRONT OF EVERYONE,JGBC,Other,2016-09-04 20:00:00,2016-09-04 20:01:00,3540,0,0,0.016558894980652897
1993,IN FRONT OF EVERYONE,JGBC,Other,2016-09-07 20:00:00,2016-09-07 20:00:00,3600,0,0,0.01995430669274373
1994,IN FRONT OF EVERYONE,JGBC,Other,2016-09-08 21:00:00,2016-09-08 21:00:00,3540,0,0,0.017616750264207212
1995,IN FRONT OF EVERYONE,JGBC,Other,2016-09-11 20:00:00,2016-09-11 20:01:00,3540,0,0,0.01853551854001426
1996,IN FRONT OF EVERYONE,JGBC,Other,2016-09-13 20:00:00,2016-09-13 20:00:00,3600,0,0,0.02146358338581894
1997,IN FRONT OF EVERYONE,JGBC,Other,2016-09-14 20:00:00,2016-09-14 20:00:00,3600,0,0,0.02167816204793317
1998,IN FRONT OF EVERYONE,JGBC,Other,2016-09-16 20:00:00,2016-09-16 20:00:00,3600,0,0,0.015690052789471942
1999,IN FRONT OF EVERYONE,JGBC,Other,2016-09-21 21:30:00,2016-09-21 21:30:00,5400,0,0,0.02046244028242782
2000,SMART DETECTIVE,JGBC,Drama,2015-09-04 20:00:00,2015-09-04 20:00:00,3600,0,1,0.011128327055890577
2001,SMART DETECTIVE,JGBC,Drama,2015-09-18 20:00:00,2015-09-18 20:00:00,3600,0,1,0.012626659165178723
2002,SMART DETECTIVE,JGBC,Drama,2015-11-05 22:00:00,2015-11-05 22:00:00,3600,1,0,0.01749179830205842
2003,SMART DETECTIVE,JGBC,Drama,2015-11-12 22:00:00,2015-11-12 22:00:00,3600,0,0,0.016732638614695282
2004,SMART DETECTIVE,JGBC,Drama,2015-11-19 22:00:00,2015-11-19 22:00:00,3600,0,0,0.01810038523734124
2005,SMART DETECTIVE,JGBC,Drama,2015-11-26 22:00:00,2015-11-26 22:03:00,3600,0,0,0.016654573501667626
2006,SMART DETECTIVE,JGBC,Drama,2015-12-10 22:00:00,2015-12-10 22:00:00,3600,0,0,0.018206526698783816
2007,SMART DETECTIVE,JGBC,Drama,2015-12-17 22:00:00,2015-12-17 22:00:00,3600,0,0,0.02037587881952633
2008,SMART DETECTIVE,JGBC,Drama,2015-12-24 22:00:00,2015-12-24 22:00:00,3600,0,1,0.008564719031095241
2009,SMART DETECTIVE,JGBC,Drama,2015-12-31 22:00:00,2015-12-31 22:00:00,3600,0,1,0.008523731934103697
2010,SMART DETECTIVE,JGBC,Drama,2016-01-07 22:00:00,2016-01-07 22:00:00,3600,0,0,0.020805077990769128
2011,SMART DETECTIVE,JGBC,Drama,2016-01-14 22:00:00,2016-01-14 22:00:00,3600,0,0,0.01854206488562477
2012,SMART DETECTIVE,JGBC,Drama,2016-01-21 22:00:00,2016-01-21 22:00:00,3600,0,0,0.022632232018326988
2013,SMART DETECTIVE,JGBC,Drama,2016-01-28 22:00:00,2016-01-28 22:00:00,3600,0,0,0.020729794899437392
2014,SMART DETECTIVE,JGBC,Drama,2016-02-04 22:00:00,2016-02-04 22:00:00,3600,0,0,0.02036410804164
2015,SMART DETECTIVE,JGBC,Drama,2016-02-11 22:00:00,2016-02-11 22:00:00,3600,0,0,0.02158610997877573
2016,SMART DETECTIVE,JGBC,Drama,2016-02-18 22:00:00,2016-02-18 22:00:00,3600,0,0,0.022032609406057342
2017,SMART DETECTIVE,JGBC,Drama,2016-02-25 22:00:00,2016-02-25 22:00:00,3600,0,0,0.02155584206448136
2018,SMART DETECTIVE,JGBC,Drama,2016-03-03 22:00:00,2016-03-03 22:00:00,3600,0,0,0.021693548664218576
2019,SMART DETECTIVE,JGBC,Drama,2016-03-10 22:00:00,2016-03-10 22:00:00,3600,0,0,0.01786253566014217
2020,SMART DETECTIVE,JGBC,Drama,2016-03-20 22:30:00,2016-03-20 22:35:00,3600,1,0,0.018145817353367247
2021,SMART DETECTIVE,JGBC,Drama,2016-03-27 22:00:00,2016-03-27 22:00:00,3600,0,0,0.019135147222315803
2022,SMART DETECTIVE,JGBC,Drama,2016-04-10 21:30:00,2016-04-10 21:30:00,3600,0,0,0.02041140753966917
2023,SMART DETECTIVE,JGBC,Drama,2016-04-10 22:30:00,2016-04-10 22:30:00,3600,0,0,0.018101008776067108
2024,SMART DETECTIVE,JGBC,Drama,2016-04-17 22:00:00,2016-04-17 22:00:00,3600,0,0,0.01671138513627329
2025,SMART DETECTIVE,JGBC,Drama,2016-04-24 22:00:00,2016-04-24 22:00:00,3600,0,0,0.018918023548832662
2026,SMART DETECTIVE,JGBC,Drama,2016-05-01 22:00:00,2016-05-01 22:00:00,3600,0,0,0.017080673634740424
2027,SMART DETECTIVE,JGBC,Drama,2016-05-08 22:00:00,2016-05-08 22:00:00,3600,0,0,0.020041698868038943
2028,SMART DETECTIVE,JGBC,Drama,2016-05-29 22:00:00,2016-05-29 22:00:00,3600,0,1,0.008900582825186134
2029,SMART DETECTIVE,JGBC,Drama,2016-06-05 22:00:00,2016-06-05 22:00:00,3600,0,1,0.010221296937641074
2030,SMART DETECTIVE,JGBC,Drama,2016-06-19 22:00:00,2016-06-19 22:00:00,3600,0,1,0.008230803153320079
2031,SMART DETECTIVE,JGBC,Drama,2016-07-03 22:00:00,2016-07-03 22:00:00,3600,0,1,0.007438815433076172
2032,SMART DETECTIVE,JGBC,Drama,2016-07-10 22:00:00,2016-07-10 22:00:00,3600,0,1,0.007689920004716504
2033,SMART DETECTIVE,JGBC,Drama,2016-07-17 22:00:00,2016-07-17 22:00:00,3600,0,1,0.008939680322069871
2034,SMART DETECTIVE,JGBC,Drama,2016-10-02 22:00:00,2016-10-02 22:00:00,3600,1,0,0.02099677694169125
2035,SMART DETECTIVE,JGBC,Drama,2016-10-16 22:00:00,2016-10-16 22:00:00,3600,0,0,0.01760305565684357
2036,SMART DETECTIVE,JGBC,Drama,2016-10-23 22:30:00,2016-10-23 22:35:00,3600,0,0,0.017329134780278675
2037,SMART DETECTIVE,JGBC,Drama,2016-10-30 22:00:00,2016-10-30 22:00:00,3600,0,0,0.014149280007955713
2038,SMART DETECTIVE,JGBC,Drama,2016-11-06 22:30:00,2016-11-06 22:50:00,3600,0,0,0.015200393299521553
2039,SMART DETECTIVE,JGBC,Drama,2016-11-13 22:00:00,2016-11-13 22:00:00,3600,0,0,0.01842435565352869
2040,SMART DETECTIVE,JGBC,Drama,2016-11-20 22:30:00,2016-11-20 22:46:00,3600,0,0,0.01811707715273864
2041,SMART DETECTIVE,JGBC,Drama,2016-11-27 22:30:00,2016-11-27 22:49:00,3600,0,0,0.014768532900188947
2042,SMART DETECTIVE,JGBC,Drama,2016-12-11 22:00:00,2016-12-11 22:00:00,3600,0,0,0.015992546424901385
2043,SMART DETECTIVE,JGBC,Drama,2016-12-18 22:30:00,2016-12-18 22:41:00,3600,0,0,0.014980999469066641
2044,SMART DETECTIVE,JGBC,Drama,2017-01-08 22:00:00,2017-01-08 22:00:00,3600,0,0,0.016518363344051448
2045,SMART DETECTIVE,JGBC,Drama,2017-01-15 22:00:00,2017-01-15 22:00:00,3600,0,0,0.01574315613087148
2046,FUNNY COPS,PNN,Comedy,2015-09-01 21:00:00,2015-09-01 21:00:00,1800,0,1,0.004050688946535054
2047,FUNNY COPS,PNN,Comedy,2015-09-06 20:30:00,2015-09-06 20:30:00,1800,0,1,0.003901989623690328
2048,FUNNY COPS,PNN,Comedy,2015-09-08 21:00:00,2015-09-08 21:00:00,1800,0,1,0.004783491762961965
2049,FUNNY COPS,PNN,Comedy,2015-09-13 20:30:00,2015-09-13 20:30:00,1800,0,1,0.005081900953407674
2050,FUNNY COPS,PNN,Comedy,2015-09-27 20:30:00,2015-09-27 20:30:00,1800,1,0,0.009625861233702793
2051,FUNNY COPS,PNN,Comedy,2015-10-04 20:30:00,2015-10-04 20:30:00,1800,0,0,0.013408933867870496
2052,FUNNY COPS,PNN,Comedy,2015-10-11 20:30:00,2015-10-11 20:30:00,1800,0,0,0.008346756392547923
2053,FUNNY COPS,PNN,Comedy,2015-10-18 20:30:00,2015-10-18 20:30:00,1800,0,0,0.009085632348482295
2054,FUNNY COPS,PNN,Comedy,2015-10-25 20:30:00,2015-10-25 20:30:00,1800,0,0,0.013729291446282384
2055,FUNNY COPS,PNN,Comedy,2015-11-08 20:30:00,2015-11-08 20:30:00,1800,0,0,0.009006748071286595
2056,FUNNY COPS,PNN,Comedy,2015-11-15 20:30:00,2015-11-15 20:30:00,1800,0,0,0.009513817841862345
2057,FUNNY COPS,PNN,Comedy,2015-11-22 20:30:00,2015-11-22 20:30:00,1800,0,0,0.012689608429067144
2058,FUNNY COPS,PNN,Comedy,2015-12-06 20:30:00,2015-12-06 20:45:00,1800,0,0,0.01195999578883536
2059,FUNNY COPS,PNN,Comedy,2015-12-13 20:30:00,2015-12-13 20:30:00,1800,0,0,0.014169554964120878
2060,FUNNY COPS,PNN,Comedy,2015-12-27 20:30:00,2015-12-27 20:30:00,1800,1,1,0.00983167941245831
2061,FUNNY COPS,PNN,Comedy,2016-01-05 21:00:00,2016-01-05 21:00:00,1800,1,0,0.008185130579793148
2062,FUNNY COPS,PNN,Comedy,2016-01-19 21:00:00,2016-01-19 21:00:00,1800,0,0,0.008549286662399352
2063,FUNNY COPS,PNN,Comedy,2016-01-26 21:00:00,2016-01-26 21:00:00,1800,0,0,0.008329565070916011
2064,FUNNY COPS,PNN,Comedy,2016-02-02 21:00:00,2016-02-02 21:00:00,1800,0,0,0.008164589697806826
2065,FUNNY COPS,PNN,Comedy,2016-02-09 21:00:00,2016-02-09 21:00:00,1860,0,0,0.006997665847617786
2066,FUNNY COPS,PNN,Comedy,2016-02-16 21:00:00,2016-02-16 21:00:00,1800,0,0,0.007403688239059394
2067,FUNNY COPS,PNN,Comedy,2016-02-23 21:00:00,2016-02-23 21:00:00,1800,0,0,0.007189953845635548
2068,FUNNY COPS,PNN,Comedy,2016-03-01 21:00:00,2016-03-01 21:00:00,1800,0,0,0.006164595222854833
2069,FUNNY COPS,PNN,Comedy,2016-03-08 21:00:00,2016-03-08 21:00:00,1800,1,1,0.005293251625509551
2070,FUNNY COPS,PNN,Comedy,2016-03-15 21:00:00,2016-03-15 21:00:00,1800,0,0,0.00622789761816528
2071,FUNNY COPS,PNN,Comedy,2016-03-22 21:00:00,2016-03-22 21:00:00,1800,0,1,0.005068566250042112
2072,FUNNY COPS,PNN,Comedy,2016-03-29 21:00:00,2016-03-29 21:00:00,1800,0,0,0.007194797763029344
2073,FUNNY COPS,PNN,Comedy,2016-04-05 21:30:00,2016-04-05 21:30:00,1800,0,0,0.008486961998450292
2074,FUNNY COPS,PNN,Comedy,2016-04-12 21:00:00,2016-04-12 21:00:00,1800,0,0,0.006755187447360442
2075,FUNNY COPS,PNN,Comedy,2016-04-19 21:00:00,2016-04-19 21:00:00,1800,0,0,0.007479129131152511
2076,FUNNY COPS,PNN,Comedy,2016-06-12 20:30:00,2016-06-12 20:30:00,1800,1,1,0.004477710305562106
2077,FUNNY COPS,PNN,Comedy,2016-06-19 21:00:00,2016-06-19 21:00:00,1800,0,1,0.004099463261799683
2078,FUNNY COPS,PNN,Comedy,2016-06-26 20:30:00,2016-06-26 20:30:00,1800,0,1,0.003771410066367953
2079,FUNNY COPS,PNN,Comedy,2016-07-03 20:30:00,2016-07-03 20:30:00,1860,0,1,0.003319178674010213
2080,FUNNY COPS,PNN,Comedy,2016-07-10 20:30:00,2016-07-10 20:31:00,1740,0,1,0.0029613735471482
2081,FUNNY COPS,PNN,Comedy,2016-07-17 20:30:00,2016-07-17 20:30:00,1800,0,1,0.004026344709092747
2082,FUNNY COPS,PNN,Comedy,2016-07-24 20:30:00,2016-07-24 20:30:00,1800,0,1,0.004305472458983256
2083,FUNNY COPS,PNN,Comedy,2016-08-07 20:30:00,2016-08-07 20:30:00,1800,0,1,0.002749438803355457
2084,FUNNY COPS,PNN,Comedy,2016-08-09 20:00:00,2016-08-09 20:00:00,1800,1,1,0.0037138857932149712
2085,FUNNY COPS,PNN,Comedy,2016-08-14 20:00:00,2016-08-14 20:29:00,1860,0,1,0.003505806225568453
2086,FUNNY COPS,PNN,Comedy,2016-08-16 20:00:00,2016-08-16 20:00:00,1800,0,1,0.0043412439780345655
2087,FUNNY COPS,PNN,Comedy,2016-08-21 20:30:00,2016-08-21 20:30:00,1800,0,1,0.003921224775123808
2088,FUNNY COPS,PNN,Comedy,2016-08-23 20:00:00,2016-08-23 20:00:00,1800,0,1,0.004495236667452751
2089,FUNNY COPS,PNN,Comedy,2016-08-28 20:30:00,2016-08-28 20:30:00,1860,0,1,0.005271952443725256
2090,FUNNY COPS,PNN,Comedy,2016-08-30 20:00:00,2016-08-30 20:00:00,1800,0,1,0.005052092518314715
2091,FUNNY COPS,PNN,Comedy,2016-09-04 20:30:00,2016-09-04 20:30:00,1800,0,1,0.003991403354659064
2092,FUNNY COPS,PNN,Comedy,2016-09-06 20:00:00,2016-09-06 20:00:00,1860,0,1,0.004244112888790039
2093,FUNNY COPS,PNN,Comedy,2016-09-13 20:00:00,2016-09-13 20:00:00,1800,0,1,0.0051335506016508105
2094,FUNNY COPS,PNN,Comedy,2016-09-20 20:00:00,2016-09-20 20:00:00,1860,1,0,0.0077606809235043215
2095,FUNNY COPS,PNN,Comedy,2016-09-27 20:00:00,2016-09-27 20:00:00,1860,0,0,0.008290336434707012
2096,FUNNY COPS,PNN,Comedy,2016-10-04 20:00:00,2016-10-04 20:00:00,1800,0,0,0.008432971657771737
2097,FUNNY COPS,PNN,Comedy,2016-10-11 20:00:00,2016-10-11 20:00:00,1860,0,0,0.0073968398869946545
2098,FUNNY COPS,PNN,Comedy,2016-10-18 20:00:00,2016-10-18 20:00:00,1860,0,0,0.006534732894414641
2099,FUNNY COPS,PNN,Comedy,2016-11-15 20:00:00,2016-11-15 20:00:00,1860,0,0,0.007281421462461117
2100,FUNNY COPS,PNN,Comedy,2016-11-22 20:00:00,2016-11-22 20:00:00,1860,0,0,0.0077666841827803736
2101,FUNNY COPS,PNN,Comedy,2016-11-29 20:00:00,2016-11-29 20:00:00,1860,0,0,0.007593642792754741
2102,FUNNY COPS,PNN,Comedy,2016-12-06 20:00:00,2016-12-06 20:00:00,1860,0,0,0.0075117163424677875
2103,FUNNY COPS,PNN,Comedy,2016-12-13 20:00:00,2016-12-13 20:00:00,1860,0,0,0.0076165228315067625
2104,FUNNY COPS,PNN,Comedy,2016-12-27 20:00:00,2016-12-27 20:00:00,1860,0,1,0.004503817773533782
2105,FUNNY COPS,PNN,Comedy,2017-01-01 20:30:00,2017-01-01 20:30:00,3600,0,0,0.011554727019590944
2106,SPACE INVADORS,JGBC,Drama,2015-09-03 22:00:00,2015-09-03 22:00:00,3600,0,0,0.013851152343092005
2107,SPACE INVADORS,JGBC,Drama,2015-09-10 22:00:00,2015-09-10 22:00:00,3600,0,0,0.01538231196307651
2108,RAISING KIDS,JGBC,Comedy,2015-09-03 20:30:00,2015-09-03 20:31:00,1800,0,1,0.011098506215679009
2109,RAISING KIDS,JGBC,Comedy,2015-09-10 20:30:00,2015-09-10 20:31:00,1800,0,1,0.019810912419005268
2110,RAISING KIDS,JGBC,Comedy,2015-11-05 21:00:00,2015-11-05 21:01:00,1740,1,0,0.026238805814776136
2111,RAISING KIDS,JGBC,Comedy,2015-11-12 21:00:00,2015-11-12 21:01:00,1740,0,0,0.02508984320991814
2112,RAISING KIDS,JGBC,Comedy,2015-11-19 21:00:00,2015-11-19 21:01:00,1740,0,0,0.027330734764006333
2113,RAISING KIDS,JGBC,Comedy,2015-11-26 21:00:00,2015-11-26 21:04:00,1740,0,0,0.0228783719695588
2114,RAISING KIDS,JGBC,Comedy,2015-12-10 21:00:00,2015-12-10 21:01:00,1740,0,0,0.02499604932116026
2115,RAISING KIDS,JGBC,Comedy,2015-12-17 21:00:00,2015-12-17 21:01:00,1740,0,0,0.027561337971229324
2116,RAISING KIDS,JGBC,Comedy,2015-12-24 21:00:00,2015-12-24 21:01:00,1740,0,1,0.010367308695212749
2117,RAISING KIDS,JGBC,Comedy,2015-12-31 21:00:00,2015-12-31 21:01:00,1740,0,1,0.010895613212950172
2118,RAISING KIDS,JGBC,Comedy,2016-01-07 21:00:00,2016-01-07 21:01:00,1740,0,0,0.028768799177980663
2119,RAISING KIDS,JGBC,Comedy,2016-01-14 21:00:00,2016-01-14 21:01:00,1740,0,0,0.02720717488124516
2120,RAISING KIDS,JGBC,Comedy,2016-01-21 21:00:00,2016-01-21 21:01:00,1740,0,0,0.03146065963682916
2121,RAISING KIDS,JGBC,Comedy,2016-01-28 20:30:00,2016-01-28 20:31:00,1800,0,1,0.025573909786746625
2122,RAISING KIDS,JGBC,Comedy,2016-02-04 21:00:00,2016-02-04 21:02:00,1680,0,0,0.024119044907859717
2123,RAISING KIDS,JGBC,Comedy,2016-02-11 21:00:00,2016-02-11 21:01:00,1740,0,0,0.024649612235959985
2124,RAISING KIDS,JGBC,Comedy,2016-02-18 21:00:00,2016-02-18 21:01:00,1740,0,0,0.03159686392884816
2125,RAISING KIDS,JGBC,Comedy,2016-02-25 21:00:00,2016-02-25 21:01:00,1740,0,0,0.024493209311727254
2126,RAISING KIDS,JGBC,Comedy,2016-03-03 21:00:00,2016-03-03 21:01:00,1740,0,0,0.027421629417511702
2127,RAISING KIDS,JGBC,Comedy,2016-03-10 21:00:00,2016-03-10 21:01:00,1740,0,0,0.027278197823670115
2128,RAISING KIDS,JGBC,Comedy,2016-04-07 21:00:00,2016-04-07 21:01:00,1740,0,0,0.022214837044773103
2129,RAISING KIDS,JGBC,Comedy,2016-04-14 21:00:00,2016-04-14 21:01:00,1740,0,0,0.023120967152915808
2130,RAISING KIDS,JGBC,Comedy,2016-04-21 21:00:00,2016-04-21 21:01:00,1740,0,0,0.030762623050230774
2131,RAISING KIDS,JGBC,Comedy,2016-04-28 21:00:00,2016-04-28 21:01:00,1740,0,0,0.025633658457703063
2132,RAISING KIDS,JGBC,Comedy,2016-05-05 21:00:00,2016-05-05 21:01:00,1740,0,0,0.02507279863895159
2133,RAISING KIDS,JGBC,Comedy,2016-05-12 21:00:00,2016-05-12 21:01:00,1740,0,0,0.025124335478219857
2134,RAISING KIDS,JGBC,Comedy,2016-05-19 21:00:00,2016-05-19 21:01:00,1740,0,0,0.02742523329852104
2135,RAISING KIDS,JGBC,Comedy,2016-05-26 21:00:00,2016-05-26 21:01:00,1740,0,1,0.019222492504126942
2136,RAISING KIDS,JGBC,Comedy,2016-06-02 21:00:00,2016-06-02 21:01:00,1740,0,1,0.016427072398342492
2137,RAISING KIDS,JGBC,Comedy,2016-06-06 20:00:00,2016-06-06 20:00:00,1800,1,1,0.017481136340666375
2138,RAISING KIDS,JGBC,Comedy,2016-06-09 21:00:00,2016-06-09 21:01:00,1740,0,1,0.015112165886197487
2139,RAISING KIDS,JGBC,Comedy,2016-06-13 20:00:00,2016-06-13 20:00:00,1800,0,1,0.016525790250311628
2140,RAISING KIDS,JGBC,Comedy,2016-06-16 21:00:00,2016-06-16 21:01:00,1740,0,1,0.01854060135431055
2141,RAISING KIDS,JGBC,Comedy,2016-06-20 20:00:00,2016-06-20 20:00:00,1800,0,1,0.015035686689350809
2142,RAISING KIDS,JGBC,Comedy,2016-06-27 20:00:00,2016-06-27 20:00:00,1800,0,1,0.01754034349627733
2143,RAISING KIDS,JGBC,Comedy,2016-07-04 20:00:00,2016-07-04 20:00:00,1800,0,1,0.012528000909611559
2144,RAISING KIDS,JGBC,Comedy,2016-07-11 20:00:00,2016-07-11 20:00:00,1800,0,1,0.016385475861604284
2145,RAISING KIDS,JGBC,Comedy,2016-07-18 20:00:00,2016-07-18 20:00:00,1800,0,1,0.013913870734090221
2146,RAISING KIDS,JGBC,Comedy,2016-07-25 20:00:00,2016-07-25 20:00:00,1800,0,1,0.013718031364754236
2147,RAISING KIDS,JGBC,Comedy,2016-08-01 20:00:00,2016-08-01 20:00:00,1800,0,1,0.013927941919617293
2148,RAISING KIDS,JGBC,Comedy,2016-08-01 21:00:00,2016-08-01 21:00:00,1800,1,1,0.013152531718492066
2149,RAISING KIDS,JGBC,Comedy,2016-08-08 20:00:00,2016-08-08 20:00:00,1800,0,1,0.01191852979820099
2150,RAISING KIDS,JGBC,Comedy,2016-08-08 21:00:00,2016-08-08 21:00:00,1800,0,1,0.011842907590203148
2151,RAISING KIDS,JGBC,Comedy,2016-08-15 20:00:00,2016-08-15 20:00:00,1800,0,1,0.014281535020045144
2152,RAISING KIDS,JGBC,Comedy,2016-08-15 21:00:00,2016-08-15 21:00:00,1800,0,1,0.013539957551460431
2153,RAISING KIDS,JGBC,Comedy,2016-08-22 20:00:00,2016-08-22 20:00:00,1800,0,1,0.0144473721658862
2154,RAISING KIDS,JGBC,Comedy,2016-08-22 21:00:00,2016-08-22 21:00:00,1800,0,1,0.015096150995519319
2155,RAISING KIDS,JGBC,Comedy,2016-08-29 20:00:00,2016-08-29 20:00:00,1800,0,1,0.013930217124672654
2156,RAISING KIDS,JGBC,Comedy,2016-08-29 21:00:00,2016-08-29 21:00:00,1800,0,1,0.014340022806377828
2157,RAISING KIDS,JGBC,Comedy,2016-09-12 21:30:00,2016-09-12 21:30:00,1800,0,1,0.01257154201611032
2158,RAISING KIDS,JGBC,Comedy,2016-10-27 21:00:00,2016-10-27 21:01:00,1740,1,0,0.02275415434083601
2159,RAISING KIDS,JGBC,Comedy,2016-11-03 21:00:00,2016-11-03 21:01:00,1740,0,0,0.023599532999635364
2160,RAISING KIDS,JGBC,Comedy,2016-11-10 21:00:00,2016-11-10 21:01:00,1740,0,0,0.024470854907680573
2161,RAISING KIDS,JGBC,Comedy,2016-11-17 21:00:00,2016-11-17 21:01:00,1740,0,0,0.02784639407299367
2162,RAISING KIDS,JGBC,Comedy,2016-11-24 21:00:00,2016-11-24 21:01:00,1740,0,0,0.017736881493022178
2163,RAISING KIDS,JGBC,Comedy,2016-12-01 21:00:00,2016-12-01 21:01:00,1740,0,0,0.02440343471342858
2164,RAISING KIDS,JGBC,Comedy,2016-12-08 21:00:00,2016-12-08 21:01:00,1680,0,0,0.02577972698644214
2165,RAISING KIDS,JGBC,Comedy,2016-12-15 21:00:00,2016-12-15 21:01:00,1740,0,0,0.02428766542911128
2166,RAISING KIDS,JGBC,Comedy,2016-12-22 21:00:00,2016-12-22 21:01:00,1740,1,1,0.016668263334106804
2167,RAISING KIDS,JGBC,Comedy,2016-12-29 21:00:00,2016-12-29 21:01:00,1740,0,1,0.019071594789007856
2168,RAISING KIDS,JGBC,Comedy,2017-01-05 21:00:00,2017-01-05 21:01:00,1740,0,0,0.025638286969204758
2169,RAISING KIDS,JGBC,Comedy,2017-01-12 21:00:00,2017-01-12 21:01:00,1740,0,0,0.02374976205787781
2170,RAISING KIDS,JGBC,Comedy,2017-01-19 21:00:00,2017-01-19 21:01:00,1740,0,0,0.02983085954851328
2171,VIRUS,JGBC,Drama,2015-09-02 21:00:00,2015-09-02 21:00:00,3600,0,0,0.016938468247818618
2172,VIRUS,JGBC,Drama,2015-09-09 21:00:00,2015-09-09 21:01:00,7140,0,0,0.013819921985450177
2173,WEST WING STAFF,JGBC,Drama,2015-09-06 21:00:00,2015-09-06 21:00:00,3600,0,1,0.010833647037024559
2174,WEST WING STAFF,JGBC,Drama,2015-09-13 21:30:00,2015-09-13 21:30:00,3600,0,1,0.009966298959000102
2175,WEST WING STAFF,JGBC,Drama,2015-09-20 21:00:00,2015-09-20 21:00:00,3600,0,1,0.011875587137418724
2176,WEST WING STAFF,JGBC,Drama,2015-10-04 20:00:00,2015-10-04 20:00:00,3600,1,0,0.03854064435872385
2177,WEST WING STAFF,JGBC,Drama,2015-10-11 20:30:00,2015-10-11 20:33:00,3600,0,0,0.03681806564363442
2178,WEST WING STAFF,JGBC,Drama,2015-10-18 20:30:00,2015-10-18 20:59:00,3600,0,0,0.02912643432267628
2179,WEST WING STAFF,JGBC,Drama,2015-10-25 20:00:00,2015-10-25 20:00:00,3600,0,0,0.03788022625745376
2180,WEST WING STAFF,JGBC,Drama,2015-11-01 20:00:00,2015-11-01 20:00:00,3600,0,0,0.03348686402991611
2181,WEST WING STAFF,JGBC,Drama,2015-11-08 20:30:00,2015-11-08 20:36:00,3600,0,0,0.03603469207627261
2182,WEST WING STAFF,JGBC,Drama,2015-11-15 20:30:00,2015-11-15 20:57:00,3600,0,0,0.0321760734932453
2183,WEST WING STAFF,JGBC,Drama,2015-11-22 20:00:00,2015-11-22 20:00:00,3600,0,0,0.035366332378802684
2184,WEST WING STAFF,JGBC,Drama,2015-11-29 21:00:00,2015-11-29 21:01:00,3600,0,0,0.03523404391402486
2185,WEST WING STAFF,JGBC,Drama,2015-12-13 20:00:00,2015-12-13 20:00:00,3600,0,0,0.0344882351851228
2186,WEST WING STAFF,JGBC,Drama,2016-01-10 20:00:00,2016-01-10 20:00:00,3600,0,0,0.02719926405686757
2187,WEST WING STAFF,JGBC,Drama,2016-01-17 21:00:00,2016-01-17 21:02:00,3600,0,0,0.04239085366259026
2188,WEST WING STAFF,JGBC,Drama,2016-01-24 21:00:00,2016-01-24 21:05:00,3600,0,1,0.0158472092106593
2189,WEST WING STAFF,JGBC,Drama,2016-01-31 20:00:00,2016-01-31 20:00:00,3600,0,0,0.03161631775763905
2190,WEST WING STAFF,JGBC,Drama,2016-02-14 20:00:00,2016-02-14 20:00:00,3600,0,0,0.03593024323686959
2191,WEST WING STAFF,JGBC,Drama,2016-02-21 20:00:00,2016-02-21 20:00:00,3600,0,0,0.03613259778324293
2192,WEST WING STAFF,JGBC,Drama,2016-03-06 20:00:00,2016-03-06 20:00:00,3600,0,0,0.03159482329953172
2193,WEST WING STAFF,JGBC,Drama,2016-03-20 20:30:00,2016-03-20 20:35:00,3600,0,0,0.03169064307291492
2194,WEST WING STAFF,JGBC,Drama,2016-03-27 20:00:00,2016-03-27 20:00:00,3600,0,0,0.03091100225718425
2195,WEST WING STAFF,JGBC,Drama,2016-04-10 20:30:00,2016-04-10 20:30:00,3600,0,0,0.03356302509854125
2196,WEST WING STAFF,JGBC,Drama,2016-04-17 20:00:00,2016-04-17 20:00:00,3600,0,0,0.03354602984873496
2197,WEST WING STAFF,JGBC,Drama,2016-04-24 20:00:00,2016-04-24 20:00:00,3600,0,0,0.0312841339318802
2198,WEST WING STAFF,JGBC,Drama,2016-05-01 20:00:00,2016-05-01 20:00:00,3600,0,0,0.0321189712630125
2199,WEST WING STAFF,JGBC,Drama,2016-05-08 20:00:00,2016-05-08 20:00:00,3600,0,0,0.03533353998921942
2200,WEST WING STAFF,JGBC,Drama,2016-05-29 21:00:00,2016-05-29 21:00:00,3600,1,1,0.010469106121348921
2201,WEST WING STAFF,JGBC,Drama,2016-06-05 20:00:00,2016-06-05 20:00:00,3600,0,1,0.012415090523195095
